title,industry,ai_approved,ai_reason,judged_at
Rollback Grid,,True,,2026-08-17T20:44:25.446111+09:00
Rollback Guard,it_devops,True,,2026-08-18T07:43:20.334023+09:00
Rollback Hub,,True,,2026-08-17T20:32:14.147491+09:00
Rollback Insight,it_devops,True,,2026-08-18T07:43:20.334023+09:00
Rollback Keeper,it_devops,True,,2026-08-18T07:43:20.334023+09:00
Rollback Lab,it_devops,True,,2026-08-18T07:51:55.730113+09:00
Rollback Ledger,,True,,2026-08-17T20:34:46.285590+09:00
Rollback Lens,,True,,2026-08-17T20:38:33.752321+09:00
Rollback Lock,,True,,2026-08-17T20:40:21.350341+09:00
Rollback Loop,,True,,2026-08-17T20:45:30.439940+09:00
Rollback Manager,it_devops,True,,2026-08-18T07:43:20.334023+09:00
Rollback Map,,True,,2026-08-17T20:39:28.862436+09:00
Rollback Meter,,True,,2026-08-17T21:31:44.399230+09:00
Rollback Metrics,it_devops,True,,2026-08-18T07:43:20.334023+09:00
Rollback Monitor,it_devops,True,,2026-08-18T07:43:20.334023+09:00
Rollback Navigator,it_devops,True,,2026-08-18T07:43:20.334023+09:00
Rollback Nexus,it_devops,True,,2026-08-18T07:43:20.334023+09:00
Rollback Node,it_devops,True,,2026-08-18T07:43:20.334023+09:00
Rollback Ops,it_devops,True,,2026-08-18T07:43:20.334023+09:00
Rollback Organizer,it_devops,True,,2026-08-18T07:43:20.334023+09:00
Rollback Panel,,True,,2026-08-17T21:33:56.834131+09:00
Rollback Path,,True,,2026-08-17T20:41:57.166662+09:00
Rollback Pilot,it_devops,True,,2026-08-18T07:51:55.730113+09:00
Rollback Planner,it_devops,True,,2026-08-18T07:43:20.334023+09:00
Rollback Point,,True,,2026-08-17T20:41:07.425187+09:00
Rollback Portal,,True,,2026-08-17T21:36:05.315924+09:00
Rollback Pulse,,True,,2026-08-17T20:43:38.857738+09:00
Rollback Radar,,True,,2026-08-17T21:41:07.674308+09:00
Rollback Rail,,True,,2026-08-17T20:45:54.147634+09:00
Rollback Register,it_devops,True,,2026-08-18T07:43:20.334023+09:00
Rollback Relay,,True,,2026-08-17T21:39:02.253193+09:00
Rollback Ring,it_devops,False,"TITLE_UNCLEAR: Ring is abstract, no SaaS function is suggested (established prior batches)",2026-08-18T07:43:20.334023+09:00
Rollback Route,,True,,2026-08-17T20:48:18.389398+09:00
Rollback Scale,,True,,2026-08-17T21:30:37.005083+09:00
Rollback Scheduler,it_devops,True,,2026-08-18T07:43:20.334023+09:00
Rollback Scope,,True,,2026-08-17T20:46:22.420312+09:00
Rollback Sentry,it_devops,True,,2026-08-18T07:43:20.334023+09:00
Rollback Signal,,True,,2026-08-17T21:30:02.792774+09:00
Rollback Station,,True,,2026-08-17T21:41:42.015478+09:00
Rollback Studio,,True,,2026-08-17T20:31:41.996994+09:00
Rollback Suite,it_devops,True,,2026-08-18T07:43:20.334023+09:00
Rollback Sync,,True,,2026-08-17T20:34:20.444490+09:00
Rollback Terminal,it_devops,False,TITLE_UNCLEAR: 기능어 자리의 'Terminal'은 운송/해운/항공/물류 외 업계(it_devops)와 결합 시 의미가 맞지 않음(기존 규칙 재적용),2026-08-18T07:51:55.730113+09:00
Rollback Tracker,,True,,2026-08-17T20:35:16.626138+09:00
Rollback Trail,,True,,2026-08-17T20:44:58.380838+09:00
Rollback Vault,,True,,2026-08-17T21:37:39.097196+09:00
Rollback Watch,,True,,2026-08-17T20:47:39.394205+09:00
Rollback Wave,,True,,2026-08-17T20:42:46.441273+09:00
Rollback Zone,,True,,2026-08-17T21:37:02.739524+09:00
Roster Anchor,,True,,2026-08-17T20:42:11.427186+09:00
Roster Assistant,hr_payroll,True,,2026-08-18T07:43:20.334023+09:00
Roster Atlas,,True,,2026-08-17T20:32:44.310093+09:00
Roster Base,,True,,2026-08-17T21:40:51.783967+09:00
Roster Beacon,,True,,2026-08-17T20:45:48.787557+09:00
Roster Board,,True,,2026-08-17T21:36:26.445152+09:00
Roster Bridge,,True,,2026-08-17T20:43:01.991108+09:00
Roster Cascade,,True,,2026-08-17T20:43:58.581518+09:00
Roster Center,,True,,2026-08-17T20:48:44.119140+09:00
Roster Chain,,True,,2026-08-17T20:37:32.011303+09:00
Roster Cockpit,hr_payroll,True,,2026-08-18T07:43:20.334023+09:00
Roster Companion,hr_payroll,True,,2026-08-18T07:43:20.334023+09:00
Roster Compass,,True,,2026-08-17T20:46:51.703605+09:00
Roster Console,,True,,2026-08-17T20:45:22.370262+09:00
Roster Core,,True,,2026-08-17T21:38:35.218560+09:00
Roster Dashboard,hr_payroll,True,,2026-08-18T07:43:20.334023+09:00
Roster Deck,,True,,2026-08-17T21:35:20.515813+09:00
Roster Desk,hr_payroll,True,,2026-08-18T07:43:20.334023+09:00
Roster Dial,,True,,2026-08-17T20:43:30.530213+09:00
Roster Dock,,True,,2026-08-17T20:40:15.034726+09:00
Roster Engine,hr_payroll,True,,2026-08-18T07:43:20.334023+09:00
Roster Flow,hr_payroll,True,,2026-08-18T07:43:20.334023+09:00
Roster Forge,,True,,2026-08-17T20:44:45.631544+09:00
Roster Frame,hr_payroll,True,,2026-08-18T07:51:55.730113+09:00
Roster Gate,,True,,2026-08-17T20:34:38.143389+09:00
Roster Grid,,True,,2026-08-17T20:38:03.705761+09:00
Roster Guard,hr_payroll,True,,2026-08-18T07:43:20.334023+09:00
Roster Hub,hr_payroll,True,,2026-08-18T07:43:20.334023+09:00
Roster Insight,hr_payroll,True,,2026-08-18T07:43:20.334023+09:00
Roster Keeper,hr_payroll,True,,2026-08-18T07:51:55.730113+09:00
Roster Lab,,True,,2026-08-17T21:33:17.550972+09:00
Roster Ledger,,True,,2026-08-17T21:37:30.311680+09:00
Roster Lens,hr_payroll,True,,2026-08-18T07:51:55.730113+09:00
Roster Lock,,True,,2026-08-17T20:33:16.020559+09:00
Roster Loop,,True,,2026-08-17T20:38:53.767345+09:00
Roster Manager,hr_payroll,True,,2026-08-18T07:43:20.334023+09:00
Roster Map,,True,,2026-08-17T20:32:07.300250+09:00
Roster Meter,,True,,2026-08-17T20:42:36.789908+09:00
Roster Metrics,hr_payroll,True,,2026-08-18T07:43:20.334023+09:00
Roster Monitor,hr_payroll,True,,2026-08-18T07:43:20.334023+09:00
Roster Navigator,hr_payroll,True,,2026-08-18T07:43:20.334023+09:00
Roster Nexus,,True,,2026-08-17T20:33:47.539654+09:00
Roster Node,,True,,2026-08-17T20:35:38.392873+09:00
Roster Ops,hr_payroll,True,,2026-08-18T07:43:20.334023+09:00
Roster Organizer,hr_payroll,True,,2026-08-18T07:43:20.334023+09:00
Roster Panel,,True,,2026-08-17T20:44:21.106446+09:00
Roster Path,,True,,2026-08-17T20:35:08.080059+09:00
Roster Pilot,hr_payroll,True,,2026-08-18T07:43:20.334023+09:00
Roster Planner,hr_payroll,True,,2026-08-18T07:43:20.334023+09:00
Roster Point,,True,,2026-08-17T20:34:16.019094+09:00
Roster Portal,,True,,2026-08-17T20:46:12.433556+09:00
Roster Pulse,,True,,2026-08-17T20:37:03.531282+09:00
Roster Radar,hr_payroll,True,,2026-08-18T07:43:20.334023+09:00
Roster Rail,,True,,2026-08-17T20:39:20.129592+09:00
Roster Register,hr_payroll,True,,2026-08-18T07:43:20.334023+09:00
Roster Relay,,True,,2026-08-17T21:30:24.502544+09:00
Roster Ring,hr_payroll,False,TITLE_UNCLEAR: 기능어 자리의 'Ring'은 추상적이라 어떤 SaaS 기능인지 연상 안 됨(기존 규칙 재적용),2026-08-18T07:51:55.730113+09:00
Roster Route,,True,,2026-08-17T20:41:00.568700+09:00
Roster Scale,,True,,2026-08-17T20:41:50.983322+09:00
Roster Scheduler,hr_payroll,True,,2026-08-18T07:43:20.334023+09:00
Roster Scope,,True,,2026-08-17T20:39:49.091027+09:00
Roster Sentry,,True,,2026-08-17T20:31:33.560642+09:00
Roster Signal,,True,,2026-08-17T20:41:20.787117+09:00
Roster Station,,True,,2026-08-17T21:32:05.797514+09:00
Roster Studio,,True,,2026-08-17T21:34:17.965302+09:00
Roster Suite,hr_payroll,True,,2026-08-18T07:43:20.334023+09:00
Roster Sync,hr_payroll,True,,2026-08-18T07:43:20.334023+09:00
Roster Terminal,hr_payroll,False,TITLE_UNCLEAR: 기능어 자리의 'Terminal'은 운송/해운/항공/물류 외 업계(hr_payroll)와 결합 시 의미가 맞지 않음(기존 규칙 재적용),2026-08-18T07:51:55.730113+09:00
Roster Tracker,hr_payroll,True,,2026-08-18T07:43:20.334023+09:00
Roster Trail,,True,,2026-08-17T20:38:24.877008+09:00
Roster Vault,,True,,2026-08-17T20:48:06.680156+09:00
Roster Watch,,True,,2026-08-17T20:40:36.395454+09:00
Roster Wave,,True,,2026-08-17T20:36:06.570384+09:00
Roster Zone,,True,,2026-08-17T20:47:25.656493+09:00
Rotation Anchor,,True,,2026-08-17T20:31:55.017364+09:00
Rotation Assistant,,True,,2026-08-17T23:33:38.106132+09:00
Rotation Atlas,,True,,2026-08-17T21:31:19.415531+09:00
Rotation Base,,True,,2026-08-17T20:46:01.536512+09:00
Rotation Beacon,,True,,2026-08-17T20:35:52.510868+09:00
Rotation Board,,True,,2026-08-17T20:43:18.551816+09:00
Rotation Bridge,,True,,2026-08-17T20:33:01.756540+09:00
Rotation Cascade,,True,,2026-08-17T20:34:03.344800+09:00
Rotation Center,,True,,2026-08-17T20:38:14.865229+09:00
Rotation Chain,,True,,2026-08-17T21:36:40.900045+09:00
Rotation Cockpit,agriculture,True,,2026-08-18T07:43:20.334023+09:00
Rotation Companion,agriculture,True,,2026-08-18T07:43:20.334023+09:00
Rotation Compass,agriculture,True,,2026-08-18T07:43:20.334023+09:00
Rotation Console,,True,,2026-08-17T20:35:22.813816+09:00
Rotation Core,,True,,2026-08-17T20:45:14.001779+09:00
Rotation Dashboard,agriculture,True,,2026-08-18T07:43:20.334023+09:00
Rotation Deck,,True,,2026-08-17T20:42:22.378966+09:00
Rotation Desk,agriculture,True,,2026-08-18T07:43:20.334023+09:00
Rotation Dial,,True,,2026-08-17T20:33:36.115262+09:00
Rotation Dock,,True,,2026-08-17T21:41:19.053416+09:00
Rotation Engine,,True,,2026-08-17T23:09:05.527725+09:00
Rotation Flow,agriculture,True,,2026-08-18T07:43:20.334023+09:00
Rotation Forge,,True,,2026-08-17T20:34:55.202462+09:00
Rotation Frame,,True,,2026-08-17T20:47:09.255931+09:00
Rotation Gate,,True,,2026-08-17T21:33:32.175377+09:00
Rotation Grid,,True,,2026-08-17T21:37:10.762781+09:00
Rotation Guard,agriculture,True,,2026-08-18T07:43:20.334023+09:00
Rotation Hub,agriculture,True,,2026-08-18T07:43:20.334023+09:00
Rotation Insight,agriculture,True,,2026-08-18T07:43:20.334023+09:00
Rotation Keeper,,True,,2026-08-17T20:47:53.457764+09:00
Rotation Lab,,True,,2026-08-17T20:40:51.053535+09:00
Rotation Ledger,,True,,2026-08-17T20:44:14.789024+09:00
Rotation Lens,,True,,2026-08-17T20:48:29.594833+09:00
Rotation Lock,,True,,2026-08-17T21:31:54.606698+09:00
Rotation Loop,,True,,2026-08-17T21:38:24.477715+09:00
Rotation Manager,,True,,2026-08-17T20:46:29.220439+09:00
Rotation Map,,True,,2026-08-17T21:30:45.538595+09:00
Rotation Meter,,True,,2026-08-17T20:32:30.733040+09:00
Rotation Metrics,agriculture,True,,2026-08-18T07:43:20.334023+09:00
Rotation Monitor,agriculture,True,,2026-08-18T07:43:20.334023+09:00
Rotation Navigator,agriculture,True,,2026-08-18T07:43:20.334023+09:00
Rotation Nexus,,True,,2026-08-17T21:32:31.405261+09:00
Rotation Node,,True,,2026-08-17T21:34:34.023181+09:00
Rotation Ops,agriculture,True,,2026-08-18T07:43:20.334023+09:00
Rotation Organizer,agriculture,True,,2026-08-18T07:43:20.334023+09:00
Rotation Panel,,True,,2026-08-17T20:34:31.529799+09:00
Rotation Path,,True,,2026-08-17T21:34:03.414909+09:00
Rotation Pilot,agriculture,True,,2026-08-18T07:43:20.334023+09:00
Rotation Planner,agriculture,True,,2026-08-18T07:43:20.334023+09:00
Rotation Point,,True,,2026-08-17T21:33:05.832312+09:00
Rotation Portal,,True,,2026-08-17T20:36:21.712002+09:00
Rotation Pulse,,True,,2026-08-17T21:36:12.498401+09:00
Rotation Radar,agriculture,True,,2026-08-18T07:43:20.334023+09:00
Rotation Rail,,True,,2026-08-17T21:39:13.221117+09:00
Rotation Register,agriculture,True,,2026-08-18T07:43:20.334023+09:00
Rotation Relay,agriculture,True,,2026-08-18T07:43:20.334023+09:00
Rotation Ring,agriculture,False,TITLE_UNCLEAR: 기능어 자리의 'Ring'은 추상적이라 어떤 SaaS 기능인지 연상 안 됨(기존 규칙 재적용),2026-08-18T07:51:55.730113+09:00
Rotation Route,agriculture,True,,2026-08-18T07:51:55.730113+09:00
Rotation Scale,agriculture,True,,2026-08-18T07:51:55.730113+09:00
Rotation Scheduler,agriculture,True,,2026-08-18T07:43:20.334023+09:00
Rotation Scope,,True,,2026-08-17T21:40:37.066671+09:00
Rotation Sentry,,True,,2026-08-17T21:30:13.279777+09:00
Rotation Signal,agriculture,True,,2026-08-18T07:51:55.730113+09:00
Rotation Station,,True,,2026-08-17T20:40:05.754832+09:00
Rotation Studio,,True,,2026-08-17T20:41:41.231730+09:00
Rotation Suite,,True,,2026-08-17T23:33:22.514665+09:00
Rotation Sync,agriculture,True,,2026-08-18T07:43:20.334023+09:00
Rotation Terminal,agriculture,False,TITLE_UNCLEAR: 기능어 자리의 'Terminal'은 운송/해운/항공/물류 외 업계(agriculture)와 결합 시 의미가 맞지 않음(기존 규칙 재적용),2026-08-18T07:51:55.730113+09:00
Rotation Tracker,agriculture,True,,2026-08-18T07:43:20.334023+09:00
Rotation Trail,,True,,2026-08-17T21:37:49.733247+09:00
Rotation Vault,agriculture,True,,2026-08-18T07:43:20.334023+09:00
Rotation Watch,,True,,2026-08-17T21:41:49.444267+09:00
Rotation Wave,,True,,2026-08-17T21:35:08.893531+09:00
Rotation Zone,,True,,2026-08-17T20:37:19.032635+09:00
Route Anchor,logistics,True,,2026-08-18T07:43:20.334023+09:00
Route Assistant,laundry_dry_cleaning,True,,2026-08-18T07:43:20.334023+09:00
Route Atlas,laundry_dry_cleaning,True,,2026-08-18T07:43:20.334023+09:00
Route Base,transportation,True,,2026-08-18T07:43:20.334023+09:00
Route Beacon,logistics,True,,2026-08-18T07:43:20.334023+09:00
Route Board,pest_control,True,,2026-08-18T01:30:57.525706+09:00
Route Bridge,logistics,True,,2026-08-18T07:43:20.334023+09:00
Route Cascade,logistics,True,,2026-08-18T07:43:20.334023+09:00
Route Center,cleaning_services,True,,2026-08-18T07:43:20.334023+09:00
Route Chain,laundry_dry_cleaning,True,,2026-08-18T07:43:20.334023+09:00
Route Cockpit,laundry_dry_cleaning,True,,2026-08-18T07:43:20.334023+09:00
Route Companion,,True,,2026-08-17T23:08:11.112323+09:00
Route Compass,logistics,True,,2026-08-18T07:43:20.334023+09:00
Route Console,cleaning_services,True,,2026-08-18T07:43:20.334023+09:00
Route Core,transportation,True,,2026-08-18T07:43:20.334023+09:00
Route Dashboard,,True,,2026-08-17T23:06:02.733299+09:00
Route Deck,landscaping,True,,2026-08-18T01:30:57.525706+09:00
Route Desk,logistics,True,,2026-08-18T07:43:20.334023+09:00
Route Dial,cleaning_services,True,,2026-08-18T07:43:20.334023+09:00
Route Dock,laundry_dry_cleaning,True,,2026-08-18T07:43:20.334023+09:00
Route Engine,laundry_dry_cleaning,True,,2026-08-18T07:43:20.334023+09:00
Route Flow,logistics,True,,2026-08-18T07:43:20.334023+09:00
Route Forge,logistics,True,,2026-08-18T07:43:20.334023+09:00
Route Frame,transportation,True,,2026-08-18T07:43:20.334023+09:00
Route Gate,laundry_dry_cleaning,True,,2026-08-18T07:43:20.334023+09:00
Route Grid,transportation,False,SEMANTIC_DUPLICATE: Route Grid - both words are in the Grid/Ledger/Meter/Route/Terminal family,2026-08-18T07:43:20.334023+09:00
Route Guard,,True,,2026-08-17T20:44:07.827451+09:00
Route Hub,logistics,True,,2026-08-18T07:43:20.334023+09:00
Route Insight,laundry_dry_cleaning,True,,2026-08-18T07:43:20.334023+09:00
Route Keeper,laundry_dry_cleaning,True,,2026-08-18T07:43:20.334023+09:00
Route Lab,cleaning_services,True,,2026-08-18T07:43:20.334023+09:00
Route Ledger,transportation,False,SEMANTIC_DUPLICATE: Route Ledger - both words are in the Grid/Ledger/Meter/Route/Terminal family,2026-08-18T07:43:20.334023+09:00
Route Lens,transportation,True,,2026-08-18T07:43:20.334023+09:00
Route Lock,transportation,True,,2026-08-18T07:43:20.334023+09:00
Route Loop,transportation,True,,2026-08-18T07:43:20.334023+09:00
Route Manager,laundry_dry_cleaning,True,,2026-08-18T07:43:20.334023+09:00
Route Map,transportation,True,,2026-08-18T07:43:20.334023+09:00
Route Meter,cleaning_services,False,SEMANTIC_DUPLICATE: Route Meter - both words are in the Grid/Ledger/Meter/Route/Terminal family,2026-08-18T07:43:20.334023+09:00
Route Metrics,laundry_dry_cleaning,True,,2026-08-18T07:43:20.334023+09:00
Route Monitor,laundry_dry_cleaning,True,,2026-08-18T07:43:20.334023+09:00
Route Navigator,,True,,2026-08-17T23:06:02.733299+09:00
Route Nexus,laundry_dry_cleaning,True,,2026-08-18T07:43:20.334023+09:00
Route Node,laundry_dry_cleaning,True,,2026-08-18T07:43:20.334023+09:00
Route Ops,,True,,2026-08-17T23:07:51.294970+09:00
Route Organizer,laundry_dry_cleaning,True,,2026-08-18T07:43:20.334023+09:00
Route Panel,cleaning_services,True,,2026-08-18T07:43:20.334023+09:00
Route Path,transportation,True,,2026-08-18T07:43:20.334023+09:00
Route Pilot,logistics,True,,2026-08-18T07:43:20.334023+09:00
Route Planner,laundry_dry_cleaning,True,,2026-08-18T07:43:20.334023+09:00
Route Point,transportation,True,,2026-08-18T07:43:20.334023+09:00
Route Portal,cleaning_services,True,,2026-08-18T07:43:20.334023+09:00
Route Pulse,transportation,True,,2026-08-18T07:43:20.334023+09:00
Route Radar,logistics,True,,2026-08-18T07:43:20.334023+09:00
Route Rail,laundry_dry_cleaning,True,,2026-08-18T07:43:20.334023+09:00
Route Register,,True,,2026-08-17T23:07:30.676472+09:00
Route Relay,logistics,True,,2026-08-18T07:43:20.334023+09:00
Route Ring,laundry_dry_cleaning,False,"TITLE_UNCLEAR: Ring is abstract, no SaaS function is suggested (established prior batches)",2026-08-18T07:43:20.334023+09:00
Route Scale,laundry_dry_cleaning,True,,2026-08-18T07:43:20.334023+09:00
Route Scheduler,laundry_dry_cleaning,True,,2026-08-18T07:43:20.334023+09:00
Route Scope,transportation,True,,2026-08-18T01:28:04.577831+09:00
Route Sentry,laundry_dry_cleaning,True,,2026-08-18T07:43:20.334023+09:00
Route Signal,logistics,True,,2026-08-18T07:43:20.334023+09:00
Route Station,cleaning_services,True,,2026-08-18T07:43:20.334023+09:00
Route Studio,cleaning_services,False,Studio는 창작/제작 워크스페이스를 연상시켜 경로/현장서비스 관리 도구라는 의미가 불명확함,2026-08-18T01:30:57.525706+09:00
Route Suite,laundry_dry_cleaning,True,,2026-08-18T07:43:20.334023+09:00
Route Sync,logistics,True,,2026-08-18T07:43:20.334023+09:00
Route Terminal,cleaning_services,False,"TITLE_UNCLEAR: Terminal only reads clearly for transportation/maritime_shipping/aviation/logistics, industry=cleaning_services",2026-08-18T07:43:20.334023+09:00
Route Tracker,logistics,True,,2026-08-18T07:43:20.334023+09:00
Route Trail,laundry_dry_cleaning,True,,2026-08-18T07:43:20.334023+09:00
Route Vault,logistics,True,,2026-08-18T07:43:20.334023+09:00
Route Watch,logistics,True,,2026-08-18T07:43:20.334023+09:00
Route Wave,transportation,True,,2026-08-18T07:43:20.334023+09:00
Route Zone,cleaning_services,True,,2026-08-18T07:43:20.334023+09:00
Royalty Anchor,,True,,2026-08-17T21:37:26.190503+09:00
Royalty Assistant,,True,,2026-08-17T23:11:28.950122+09:00
Royalty Atlas,,True,,2026-08-17T20:44:43.054193+09:00
Royalty Base,media_publishing,True,,2026-08-18T07:43:20.334023+09:00
Royalty Beacon,media_publishing,True,,2026-08-18T07:51:55.730113+09:00
Royalty Board,media_publishing,True,,2026-08-18T07:43:20.334023+09:00
Royalty Bridge,,True,,2026-08-17T21:38:35.218560+09:00
Royalty Cascade,,True,,2026-08-17T21:40:49.556938+09:00
Royalty Center,media_publishing,True,,2026-08-18T07:43:20.334023+09:00
Royalty Chain,media_publishing,True,,2026-08-18T07:43:20.334023+09:00
Royalty Cockpit,,True,,2026-08-17T23:29:16.727834+09:00
Royalty Companion,,True,,2026-08-17T23:09:36.803243+09:00
Royalty Compass,,True,,2026-08-17T20:32:03.329355+09:00
Royalty Console,media_publishing,True,,2026-08-18T07:43:20.334023+09:00
Royalty Core,media_publishing,True,,2026-08-18T07:43:20.334023+09:00
Royalty Dashboard,,True,,2026-08-17T23:14:46.249386+09:00
Royalty Deck,media_publishing,True,,2026-08-18T07:43:20.334023+09:00
Royalty Desk,,True,,2026-08-17T20:36:04.789698+09:00
Royalty Dial,media_publishing,True,,2026-08-18T07:43:20.334023+09:00
Royalty Dock,media_publishing,True,,2026-08-18T07:43:20.334023+09:00
Royalty Engine,,True,,2026-08-17T23:28:06.508675+09:00
Royalty Flow,,True,,2026-08-17T20:38:51.261946+09:00
Royalty Forge,media_publishing,True,,2026-08-18T07:51:55.730113+09:00
Royalty Frame,media_publishing,True,,2026-08-18T07:43:20.334023+09:00
Royalty Gate,,True,,2026-08-17T20:46:49.856300+09:00
Royalty Grid,,True,,2026-08-17T21:32:05.797514+09:00
Royalty Guard,,True,,2026-08-17T20:41:19.373388+09:00
Royalty Hub,,True,,2026-08-17T20:38:02.236902+09:00
Royalty Insight,,True,,2026-08-17T23:28:58.984040+09:00
Royalty Keeper,,True,,2026-08-17T20:43:01.991108+09:00
Royalty Lab,media_publishing,True,,2026-08-18T07:43:20.334023+09:00
Royalty Ledger,media_publishing,True,,2026-08-18T07:43:20.334023+09:00
Royalty Lens,media_publishing,True,,2026-08-18T07:43:20.334023+09:00
Royalty Lock,,True,,2026-08-17T20:45:22.370262+09:00
Royalty Loop,,True,,2026-08-17T21:33:17.550972+09:00
Royalty Manager,,True,,2026-08-17T20:42:10.144192+09:00
Royalty Map,,True,,2026-08-17T20:44:21.106446+09:00
Royalty Meter,media_publishing,True,,2026-08-18T07:43:20.334023+09:00
Royalty Metrics,,True,,2026-08-17T23:07:52.950180+09:00
Royalty Monitor,,True,,2026-08-17T23:13:09.056664+09:00
Royalty Navigator,,True,,2026-08-17T23:29:34.686853+09:00
Royalty Nexus,,True,,2026-08-17T20:45:46.874737+09:00
Royalty Node,,True,,2026-08-17T20:48:06.680156+09:00
Royalty Ops,,True,,2026-08-17T23:03:58.711434+09:00
Royalty Organizer,,True,,2026-08-17T23:28:41.981102+09:00
Royalty Panel,media_publishing,True,,2026-08-18T07:43:20.334023+09:00
Royalty Path,,True,,2026-08-17T20:47:23.581270+09:00
Royalty Pilot,,True,,2026-08-17T20:37:01.636634+09:00
Royalty Planner,,True,,2026-08-17T23:28:19.331420+09:00
Royalty Point,,True,,2026-08-17T20:46:12.433556+09:00
Royalty Portal,media_publishing,True,,2026-08-18T07:43:20.334023+09:00
Royalty Pulse,,True,,2026-08-17T21:30:57.458125+09:00
Royalty Radar,,True,,2026-08-17T20:35:06.364440+09:00
Royalty Rail,media_publishing,True,,2026-08-18T07:43:20.334023+09:00
Royalty Register,,True,,2026-08-17T23:29:51.250400+09:00
Royalty Relay,,True,,2026-08-17T20:34:15.100698+09:00
Royalty Ring,media_publishing,False,TITLE_UNCLEAR: 기능어 자리의 'Ring'은 추상적이라 어떤 SaaS 기능인지 연상 안 됨(기존 규칙 재적용),2026-08-18T07:51:55.730113+09:00
Royalty Route,media_publishing,True,,2026-08-18T07:43:20.334023+09:00
Royalty Scale,media_publishing,True,,2026-08-18T07:43:20.334023+09:00
Royalty Scheduler,,True,,2026-08-17T23:06:04.469497+09:00
Royalty Scope,,True,,2026-08-17T21:34:15.444697+09:00
Royalty Sentry,,True,,2026-08-17T20:43:57.612589+09:00
Royalty Signal,,True,,2026-08-17T21:36:24.237197+09:00
Royalty Station,media_publishing,True,,2026-08-18T07:43:20.334023+09:00
Royalty Studio,media_publishing,True,,2026-08-18T07:43:20.334023+09:00
Royalty Suite,,True,,2026-08-17T23:04:15.040980+09:00
Royalty Sync,,True,,2026-08-17T20:39:49.091027+09:00
Royalty Terminal,media_publishing,False,"TITLE_UNCLEAR: Terminal only reads clearly for transportation/maritime_shipping/aviation/logistics, industry=media_publishing",2026-08-18T07:43:20.334023+09:00
Royalty Tracker,,True,,2026-08-17T20:40:36.395454+09:00
Royalty Trail,media_publishing,True,,2026-08-18T07:43:20.334023+09:00
Royalty Vault,,True,,2026-08-17T20:33:16.020559+09:00
Royalty Watch,,True,,2026-08-17T21:35:18.423759+09:00
Royalty Wave,,True,,2026-08-17T20:48:40.258747+09:00
Royalty Zone,media_publishing,True,,2026-08-18T07:43:20.334023+09:00
Runbook Anchor,,True,,2026-08-17T20:38:16.946588+09:00
Runbook Assistant,it_devops,True,,2026-08-18T07:43:20.334023+09:00
Runbook Atlas,it_devops,True,,2026-08-18T07:43:20.334023+09:00
Runbook Base,,True,,2026-08-17T21:34:39.149688+09:00
Runbook Beacon,,True,,2026-08-17T20:41:42.376478+09:00
Runbook Board,,True,,2026-08-17T21:31:23.168898+09:00
Runbook Bridge,,True,,2026-08-17T20:39:13.606540+09:00
Runbook Cascade,,True,,2026-08-17T20:40:08.225876+09:00
Runbook Center,,True,,2026-08-17T20:43:51.758171+09:00
Runbook Chain,it_devops,True,,2026-08-18T07:43:20.334023+09:00
Runbook Cockpit,,True,,2026-08-17T23:27:48.723968+09:00
Runbook Companion,,True,,2026-08-17T23:04:27.580981+09:00
Runbook Compass,,True,,2026-08-17T20:42:24.319818+09:00
Runbook Console,it_devops,True,,2026-08-18T07:43:20.334023+09:00
Runbook Core,,True,,2026-08-17T21:33:36.085901+09:00
Runbook Dashboard,,True,,2026-08-17T23:10:08.054607+09:00
Runbook Deck,,True,,2026-08-17T21:30:15.996537+09:00
Runbook Desk,,True,,2026-08-17T20:46:03.469899+09:00
Runbook Dial,it_devops,True,,2026-08-18T07:43:20.334023+09:00
Runbook Dock,it_devops,True,,2026-08-18T07:43:20.334023+09:00
Runbook Engine,it_devops,True,,2026-08-18T07:43:20.334023+09:00
Runbook Flow,,True,,2026-08-17T21:30:47.592348+09:00
Runbook Forge,,True,,2026-08-17T20:40:52.985789+09:00
Runbook Frame,,True,,2026-08-17T21:35:44.584576+09:00
Runbook Gate,it_devops,True,,2026-08-18T07:43:20.334023+09:00
Runbook Grid,,True,,2026-08-17T20:33:41.175079+09:00
Runbook Guard,,True,,2026-08-17T21:34:09.721109+09:00
Runbook Hub,,True,,2026-08-17T20:48:31.729678+09:00
Runbook Insight,,True,,2026-08-17T23:27:34.340862+09:00
Runbook Keeper,it_devops,True,,2026-08-18T07:43:20.334023+09:00
Runbook Lab,,True,,2026-08-17T20:46:31.116711+09:00
Runbook Ledger,,True,,2026-08-17T21:32:33.876836+09:00
Runbook Lens,,True,,2026-08-17T21:36:43.981322+09:00
Runbook Lock,,True,,2026-08-17T21:39:19.495692+09:00
Runbook Loop,,True,,2026-08-17T20:34:33.124318+09:00
Runbook Manager,it_devops,True,,2026-08-18T07:43:20.334023+09:00
Runbook Map,,True,,2026-08-17T21:37:55.576177+09:00
Runbook Meter,it_devops,True,,2026-08-18T07:43:20.334023+09:00
Runbook Metrics,,True,,2026-08-17T23:15:16.385703+09:00
Runbook Monitor,,True,,2026-08-17T23:08:25.865498+09:00
Runbook Navigator,,True,,2026-08-17T23:28:01.386512+09:00
