title,industry,ai_approved,ai_reason,judged_at
Satisfaction Sync,customer_support,True,,2026-08-18T07:43:20.334023+09:00
Satisfaction Tracker,customer_support,True,,2026-08-18T07:43:20.334023+09:00
Satisfaction Vault,customer_support,True,,2026-08-18T07:43:20.334023+09:00
Satisfaction Watch,customer_support,True,,2026-08-18T07:43:20.334023+09:00
Satisfaction Wave,customer_support,True,,2026-08-18T07:43:20.334023+09:00
Schedule Anchor,salon_spa,True,,2026-08-18T07:43:20.334023+09:00
Schedule Assistant,fitness_wellness,True,,2026-08-18T07:43:20.334023+09:00
Schedule Base,salon_spa,True,,2026-08-18T07:43:20.334023+09:00
Schedule Beacon,aviation,True,,2026-08-18T07:43:20.334023+09:00
Schedule Board,salon_spa,True,,2026-08-18T07:43:20.334023+09:00
Schedule Bridge,salon_spa,True,,2026-08-18T07:43:20.334023+09:00
Schedule Cascade,salon_spa,True,,2026-08-18T07:43:20.334023+09:00
Schedule Cockpit,transportation,True,,2026-08-18T07:43:20.334023+09:00
Schedule Companion,transportation,True,,2026-08-18T07:43:20.334023+09:00
Schedule Compass,aviation,True,,2026-08-18T07:43:20.334023+09:00
Schedule Core,salon_spa,True,,2026-08-18T07:43:20.334023+09:00
Schedule Dashboard,transportation,True,,2026-08-18T07:43:20.334023+09:00
Schedule Deck,salon_spa,True,,2026-08-18T07:43:20.334023+09:00
Schedule Desk,aviation,True,,2026-08-18T07:43:20.334023+09:00
Schedule Engine,fitness_wellness,True,,2026-08-18T07:43:20.334023+09:00
Schedule Flow,transportation,True,,2026-08-18T07:43:20.334023+09:00
Schedule Forge,aviation,True,,2026-08-18T07:43:20.334023+09:00
Schedule Frame,salon_spa,True,,2026-08-18T07:43:20.334023+09:00
Schedule Grid,salon_spa,True,,2026-08-18T07:43:20.334023+09:00
Schedule Guard,transportation,True,,2026-08-18T07:43:20.334023+09:00
Schedule Hub,transportation,True,,2026-08-18T07:43:20.334023+09:00
Schedule Insight,cleaning_services,True,,2026-08-18T07:43:20.334023+09:00
Schedule Lab,salon_spa,True,,2026-08-18T07:43:20.334023+09:00
Schedule Ledger,salon_spa,True,,2026-08-18T07:43:20.334023+09:00
Schedule Lens,salon_spa,True,,2026-08-18T07:43:20.334023+09:00
Schedule Lock,salon_spa,True,,2026-08-18T07:43:20.334023+09:00
Schedule Loop,salon_spa,True,,2026-08-18T07:43:20.334023+09:00
Schedule Map,salon_spa,True,,2026-08-18T07:43:20.334023+09:00
Schedule Metrics,cleaning_services,True,,2026-08-18T07:43:20.334023+09:00
Schedule Monitor,cleaning_services,True,,2026-08-18T07:43:20.334023+09:00
Schedule Navigator,transportation,True,,2026-08-18T07:43:20.334023+09:00
Schedule Ops,transportation,True,,2026-08-18T07:43:20.334023+09:00
Schedule Organizer,cleaning_services,True,,2026-08-18T07:43:20.334023+09:00
Schedule Path,salon_spa,True,,2026-08-18T07:43:20.334023+09:00
Schedule Pilot,transportation,True,,2026-08-18T07:43:20.334023+09:00
Schedule Planner,fitness_wellness,True,,2026-08-18T07:43:20.334023+09:00
Schedule Point,salon_spa,True,,2026-08-18T07:43:20.334023+09:00
Schedule Pulse,salon_spa,True,,2026-08-18T07:43:20.334023+09:00
Schedule Radar,aviation,True,,2026-08-18T07:43:20.334023+09:00
Schedule Register,transportation,True,,2026-08-18T07:43:20.334023+09:00
Schedule Relay,aviation,True,,2026-08-18T07:43:20.334023+09:00
Schedule Scheduler,fitness_wellness,True,,2026-08-18T07:43:20.334023+09:00
Schedule Scope,salon_spa,True,,2026-08-18T07:43:20.334023+09:00
Schedule Signal,salon_spa,True,,2026-08-18T07:43:20.334023+09:00
Schedule Studio,salon_spa,True,,2026-08-18T07:43:20.334023+09:00
Schedule Suite,fitness_wellness,True,,2026-08-18T07:43:20.334023+09:00
Schedule Sync,transportation,True,,2026-08-18T07:43:20.334023+09:00
Schedule Tracker,transportation,True,,2026-08-18T07:43:20.334023+09:00
Schedule Vault,aviation,True,,2026-08-18T07:43:20.334023+09:00
Schedule Watch,salon_spa,True,,2026-08-18T07:43:20.334023+09:00
Schedule Wave,salon_spa,True,,2026-08-18T07:43:20.334023+09:00
Scheduling Anchor,landscaping,True,,2026-08-18T07:43:20.334023+09:00
Scheduling Assistant,pest_control,True,,2026-08-18T07:43:20.334023+09:00
Scheduling Atlas,pest_control,True,,2026-08-18T07:43:20.334023+09:00
Scheduling Beacon,landscaping,True,,2026-08-18T07:43:20.334023+09:00
Scheduling Bridge,landscaping,True,,2026-08-18T07:43:20.334023+09:00
Scheduling Cascade,landscaping,True,,2026-08-18T07:43:20.334023+09:00
Scheduling Chain,pest_control,True,,2026-08-18T07:43:20.334023+09:00
Scheduling Cockpit,pest_control,True,,2026-08-18T07:43:20.334023+09:00
Scheduling Companion,pest_control,True,,2026-08-18T07:43:20.334023+09:00
Scheduling Compass,landscaping,True,,2026-08-18T07:43:20.334023+09:00
Scheduling Console,manufacturing,True,,2026-08-18T07:43:20.334023+09:00
Scheduling Dashboard,pest_control,True,,2026-08-18T07:43:20.334023+09:00
Scheduling Desk,landscaping,True,,2026-08-18T07:43:20.334023+09:00
Scheduling Dial,manufacturing,True,,2026-08-18T07:43:20.334023+09:00
Scheduling Dock,funeral_services,True,,2026-08-18T07:43:20.334023+09:00
Scheduling Engine,pest_control,True,,2026-08-18T07:43:20.334023+09:00
Scheduling Flow,landscaping,True,,2026-08-18T07:43:20.334023+09:00
Scheduling Forge,landscaping,True,,2026-08-18T07:43:20.334023+09:00
Scheduling Gate,pest_control,True,,2026-08-18T07:43:20.334023+09:00
Scheduling Grid,landscaping,True,,2026-08-18T07:43:20.334023+09:00
Scheduling Guard,landscaping,True,,2026-08-18T07:43:20.334023+09:00
Scheduling Hub,landscaping,True,,2026-08-18T07:43:20.334023+09:00
Scheduling Insight,pest_control,True,,2026-08-18T07:43:20.334023+09:00
Scheduling Keeper,pest_control,True,,2026-08-18T07:43:20.334023+09:00
Scheduling Loop,landscaping,True,,2026-08-18T07:43:20.334023+09:00
Scheduling Manager,pest_control,True,,2026-08-18T07:43:20.334023+09:00
Scheduling Meter,funeral_services,True,,2026-08-18T07:43:20.334023+09:00
Scheduling Metrics,pest_control,True,,2026-08-18T07:43:20.334023+09:00
Scheduling Monitor,pest_control,True,,2026-08-18T07:43:20.334023+09:00
Scheduling Navigator,pest_control,True,,2026-08-18T07:43:20.334023+09:00
Scheduling Nexus,pest_control,True,,2026-08-18T07:43:20.334023+09:00
Scheduling Node,pest_control,True,,2026-08-18T07:43:20.334023+09:00
Scheduling Ops,landscaping,True,,2026-08-18T07:43:20.334023+09:00
Scheduling Organizer,pest_control,True,,2026-08-18T07:43:20.334023+09:00
Scheduling Panel,manufacturing,True,,2026-08-18T07:43:20.334023+09:00
Scheduling Pilot,landscaping,True,,2026-08-18T07:43:20.334023+09:00
Scheduling Planner,pest_control,True,,2026-08-18T07:43:20.334023+09:00
Scheduling Pulse,landscaping,True,,2026-08-18T07:43:20.334023+09:00
Scheduling Radar,landscaping,True,,2026-08-18T07:43:20.334023+09:00
Scheduling Rail,funeral_services,True,,2026-08-18T07:43:20.334023+09:00
Scheduling Register,pest_control,True,,2026-08-18T07:43:20.334023+09:00
Scheduling Relay,landscaping,True,,2026-08-18T07:43:20.334023+09:00
Scheduling Ring,pest_control,False,"TITLE_UNCLEAR: Ring is abstract, no SaaS function is suggested (established prior batches)",2026-08-18T07:43:20.334023+09:00
Scheduling Route,funeral_services,True,,2026-08-18T07:43:20.334023+09:00
Scheduling Scale,funeral_services,True,,2026-08-18T07:43:20.334023+09:00
Scheduling Scheduler,pest_control,True,,2026-08-18T07:43:20.334023+09:00
Scheduling Scope,landscaping,True,,2026-08-18T07:43:20.334023+09:00
Scheduling Sentry,pest_control,True,,2026-08-18T07:43:20.334023+09:00
Scheduling Signal,landscaping,True,,2026-08-18T07:43:20.334023+09:00
Scheduling Suite,pest_control,True,,2026-08-18T07:43:20.334023+09:00
Scheduling Sync,landscaping,True,,2026-08-18T07:43:20.334023+09:00
Scheduling Tracker,landscaping,True,,2026-08-18T07:43:20.334023+09:00
Scheduling Trail,funeral_services,True,,2026-08-18T07:43:20.334023+09:00
Scheduling Vault,landscaping,True,,2026-08-18T07:43:20.334023+09:00
Scheduling Watch,landscaping,True,,2026-08-18T07:43:20.334023+09:00
Scholarship Base,education,True,,2026-08-18T07:43:20.334023+09:00
Scholarship Board,education,True,,2026-08-18T07:43:20.334023+09:00
Scholarship Center,education,True,,2026-08-18T07:43:20.334023+09:00
Scholarship Core,education,True,,2026-08-18T07:43:20.334023+09:00
Scholarship Deck,education,True,,2026-08-18T07:43:20.334023+09:00
Scholarship Frame,education,True,,2026-08-18T07:43:20.334023+09:00
Scholarship Grid,education,True,,2026-08-18T07:43:20.334023+09:00
Scholarship Lab,education,True,,2026-08-18T07:43:20.334023+09:00
Scholarship Ledger,education,True,,2026-08-18T07:43:20.334023+09:00
Scholarship Lens,education,True,,2026-08-18T07:43:20.334023+09:00
Scholarship Lock,education,True,,2026-08-18T07:43:20.334023+09:00
Scholarship Loop,education,True,,2026-08-18T07:43:20.334023+09:00
Scholarship Map,education,True,,2026-08-18T07:43:20.334023+09:00
Scholarship Path,education,True,,2026-08-18T07:43:20.334023+09:00
Scholarship Point,education,True,,2026-08-18T07:43:20.334023+09:00
Scholarship Portal,education,True,,2026-08-18T07:43:20.334023+09:00
Scholarship Pulse,education,True,,2026-08-18T07:43:20.334023+09:00
Scholarship Scope,education,True,,2026-08-18T07:43:20.334023+09:00
Scholarship Station,education,True,,2026-08-18T07:43:20.334023+09:00
Scholarship Studio,education,True,,2026-08-18T07:43:20.334023+09:00
Scholarship Terminal,education,False,"TITLE_UNCLEAR: Terminal only reads clearly for transportation/maritime_shipping/aviation/logistics, industry=education",2026-08-18T07:43:20.334023+09:00
Scholarship Wave,education,True,,2026-08-18T07:43:20.334023+09:00
Scholarship Zone,education,True,,2026-08-18T07:43:20.334023+09:00
Screening Assistant,recruiting,True,,2026-08-18T07:43:20.334023+09:00
Screening Atlas,recruiting,True,,2026-08-18T07:43:20.334023+09:00
Screening Cockpit,recruiting,True,,2026-08-18T07:43:20.334023+09:00
Screening Companion,recruiting,True,,2026-08-18T07:43:20.334023+09:00
Screening Dashboard,recruiting,True,,2026-08-18T07:43:20.334023+09:00
Screening Engine,recruiting,True,,2026-08-18T07:43:20.334023+09:00
Screening Gate,recruiting,True,,2026-08-18T07:43:20.334023+09:00
Screening Guard,recruiting,True,,2026-08-18T07:43:20.334023+09:00
Screening Insight,recruiting,True,,2026-08-18T07:43:20.334023+09:00
Screening Keeper,recruiting,True,,2026-08-18T07:43:20.334023+09:00
Screening Manager,recruiting,True,,2026-08-18T07:43:20.334023+09:00
Screening Metrics,recruiting,True,,2026-08-18T07:43:20.334023+09:00
Screening Monitor,recruiting,True,,2026-08-18T07:43:20.334023+09:00
Screening Navigator,recruiting,True,,2026-08-18T07:43:20.334023+09:00
Screening Nexus,recruiting,True,,2026-08-18T07:43:20.334023+09:00
Screening Ops,recruiting,True,,2026-08-18T07:43:20.334023+09:00
Screening Organizer,recruiting,True,,2026-08-18T07:43:20.334023+09:00
Screening Planner,recruiting,True,,2026-08-18T07:43:20.334023+09:00
Screening Register,recruiting,True,,2026-08-18T07:43:20.334023+09:00
Screening Scheduler,recruiting,True,,2026-08-18T07:43:20.334023+09:00
Screening Sentry,recruiting,True,,2026-08-18T07:43:20.334023+09:00
Screening Suite,recruiting,True,,2026-08-18T07:43:20.334023+09:00
Screening Sync,recruiting,True,,2026-08-18T07:43:20.334023+09:00
Screening Tracker,recruiting,True,,2026-08-18T07:43:20.334023+09:00
Season Anchor,landscaping,True,,2026-08-18T07:43:20.334023+09:00
Season Base,landscaping,True,,2026-08-18T07:43:20.334023+09:00
Season Beacon,landscaping,True,,2026-08-18T07:43:20.334023+09:00
Season Board,landscaping,True,,2026-08-18T07:43:20.334023+09:00
Season Bridge,landscaping,True,,2026-08-18T07:43:20.334023+09:00
Season Cascade,landscaping,True,,2026-08-18T07:43:20.334023+09:00
Season Core,landscaping,True,,2026-08-18T07:43:20.334023+09:00
Season Deck,landscaping,True,,2026-08-18T07:43:20.334023+09:00
Season Forge,landscaping,True,,2026-08-18T07:43:20.334023+09:00
Season Frame,landscaping,True,,2026-08-18T07:43:20.334023+09:00
Season Grid,landscaping,True,,2026-08-18T07:43:20.334023+09:00
Season Ledger,landscaping,True,,2026-08-18T07:43:20.334023+09:00
Season Lens,landscaping,True,,2026-08-18T07:43:20.334023+09:00
Season Lock,landscaping,True,,2026-08-18T07:43:20.334023+09:00
Season Loop,landscaping,True,,2026-08-18T07:43:20.334023+09:00
Season Map,landscaping,True,,2026-08-18T07:43:20.334023+09:00
Season Path,landscaping,True,,2026-08-18T07:43:20.334023+09:00
Season Point,landscaping,True,,2026-08-18T07:43:20.334023+09:00
Season Pulse,landscaping,True,,2026-08-18T07:43:20.334023+09:00
Season Scope,landscaping,True,,2026-08-18T07:43:20.334023+09:00
Season Signal,landscaping,True,,2026-08-18T07:43:20.334023+09:00
Season Studio,landscaping,True,,2026-08-18T07:43:20.334023+09:00
Season Watch,landscaping,True,,2026-08-18T07:43:20.334023+09:00
Season Wave,landscaping,True,,2026-08-18T07:43:20.334023+09:00
Segment Base,marketing,True,,2026-08-18T07:43:20.334023+09:00
Segment Board,marketing,True,,2026-08-18T07:43:20.334023+09:00
Segment Center,marketing,True,,2026-08-18T07:43:20.334023+09:00
Segment Console,marketing,True,,2026-08-18T07:43:20.334023+09:00
Segment Core,marketing,True,,2026-08-18T07:43:20.334023+09:00
Segment Deck,marketing,True,,2026-08-18T07:43:20.334023+09:00
Segment Dial,marketing,True,,2026-08-18T07:43:20.334023+09:00
Segment Frame,marketing,True,,2026-08-18T07:43:20.334023+09:00
Segment Lab,marketing,True,,2026-08-18T07:43:20.334023+09:00
Segment Ledger,marketing,True,,2026-08-18T07:43:20.334023+09:00
Segment Lens,marketing,True,,2026-08-18T07:43:20.334023+09:00
Segment Lock,marketing,True,,2026-08-18T07:43:20.334023+09:00
Segment Map,marketing,True,,2026-08-18T07:43:20.334023+09:00
Segment Meter,marketing,True,,2026-08-18T07:43:20.334023+09:00
Segment Panel,marketing,True,,2026-08-18T07:43:20.334023+09:00
Segment Point,marketing,True,,2026-08-18T07:43:20.334023+09:00
Segment Portal,marketing,True,,2026-08-18T07:43:20.334023+09:00
Segment Route,marketing,True,,2026-08-18T07:43:20.334023+09:00
Segment Scale,marketing,True,,2026-08-18T07:43:20.334023+09:00
Segment Station,marketing,True,,2026-08-18T07:43:20.334023+09:00
Segment Studio,marketing,True,,2026-08-18T07:43:20.334023+09:00
Segment Terminal,marketing,False,"TITLE_UNCLEAR: Terminal only reads clearly for transportation/maritime_shipping/aviation/logistics, industry=marketing",2026-08-18T07:43:20.334023+09:00
Segment Zone,marketing,True,,2026-08-18T07:43:20.334023+09:00
Service Anchor,automotive,True,,2026-08-18T07:43:20.334023+09:00
Service Assistant,funeral_services,True,,2026-08-18T07:43:20.334023+09:00
Service Atlas,salon_spa,True,,2026-08-18T07:43:20.334023+09:00
Service Beacon,automotive,True,,2026-08-18T07:43:20.334023+09:00
Service Bridge,automotive,True,,2026-08-18T07:43:20.334023+09:00
Service Cascade,automotive,True,,2026-08-18T07:43:20.334023+09:00
Service Center,salon_spa,True,,2026-08-18T07:43:20.334023+09:00
Service Chain,salon_spa,True,,2026-08-18T07:43:20.334023+09:00
Service Cockpit,automotive,True,,2026-08-18T07:43:20.334023+09:00
Service Companion,automotive,True,,2026-08-18T07:43:20.334023+09:00
Service Compass,automotive,True,,2026-08-18T07:43:20.334023+09:00
Service Console,salon_spa,True,,2026-08-18T07:43:20.334023+09:00
Service Dashboard,automotive,True,,2026-08-18T07:43:20.334023+09:00
Service Desk,automotive,True,,2026-08-18T07:43:20.334023+09:00
Service Dial,salon_spa,True,,2026-08-18T07:43:20.334023+09:00
Service Dock,salon_spa,True,,2026-08-18T07:43:20.334023+09:00
Service Engine,funeral_services,True,,2026-08-18T07:43:20.334023+09:00
Service Flow,automotive,True,,2026-08-18T07:43:20.334023+09:00
Service Forge,automotive,True,,2026-08-18T07:43:20.334023+09:00
Service Gate,salon_spa,True,,2026-08-18T07:43:20.334023+09:00
Service Guard,automotive,True,,2026-08-18T07:43:20.334023+09:00
Service Hub,automotive,True,,2026-08-18T07:43:20.334023+09:00
Service Insight,funeral_services,True,,2026-08-18T07:43:20.334023+09:00
Service Keeper,funeral_services,True,,2026-08-18T07:43:20.334023+09:00
Service Lab,salon_spa,True,,2026-08-18T07:43:20.334023+09:00
Service Manager,funeral_services,True,,2026-08-18T07:43:20.334023+09:00
Service Meter,salon_spa,True,,2026-08-18T07:43:20.334023+09:00
Service Metrics,automotive,True,,2026-08-18T07:43:20.334023+09:00
Service Monitor,funeral_services,True,,2026-08-18T07:43:20.334023+09:00
Service Navigator,automotive,True,,2026-08-18T07:43:20.334023+09:00
Service Nexus,salon_spa,True,,2026-08-18T07:43:20.334023+09:00
Service Node,salon_spa,True,,2026-08-18T07:43:20.334023+09:00
Service Ops,automotive,True,,2026-08-18T07:43:20.334023+09:00
Service Organizer,funeral_services,True,,2026-08-18T07:43:20.334023+09:00
Service Panel,salon_spa,True,,2026-08-18T07:43:20.334023+09:00
Service Pilot,automotive,True,,2026-08-18T07:43:20.334023+09:00
Service Planner,funeral_services,True,,2026-08-18T07:43:20.334023+09:00
Service Portal,salon_spa,True,,2026-08-18T07:43:20.334023+09:00
Service Radar,automotive,True,,2026-08-18T07:43:20.334023+09:00
Service Rail,salon_spa,True,,2026-08-18T07:43:20.334023+09:00
Service Register,automotive,True,,2026-08-18T07:43:20.334023+09:00
Service Relay,automotive,True,,2026-08-18T07:43:20.334023+09:00
Service Ring,salon_spa,False,"TITLE_UNCLEAR: Ring is abstract, no SaaS function is suggested (established prior batches)",2026-08-18T07:43:20.334023+09:00
Service Route,salon_spa,True,,2026-08-18T07:43:20.334023+09:00
Service Scale,salon_spa,True,,2026-08-18T07:43:20.334023+09:00
Service Scheduler,funeral_services,True,,2026-08-18T07:43:20.334023+09:00
Service Sentry,funeral_services,True,,2026-08-18T07:43:20.334023+09:00
Service Signal,automotive,True,,2026-08-18T07:43:20.334023+09:00
Service Station,salon_spa,True,,2026-08-18T07:43:20.334023+09:00
Service Suite,funeral_services,True,,2026-08-18T07:43:20.334023+09:00
Service Sync,automotive,True,,2026-08-18T07:43:20.334023+09:00
Service Terminal,salon_spa,False,"TITLE_UNCLEAR: Terminal only reads clearly for transportation/maritime_shipping/aviation/logistics, industry=salon_spa",2026-08-18T07:43:20.334023+09:00
Service Tracker,automotive,True,,2026-08-18T07:43:20.334023+09:00
Service Trail,salon_spa,True,,2026-08-18T07:43:20.334023+09:00
Service Vault,automotive,True,,2026-08-18T07:43:20.334023+09:00
Service Zone,salon_spa,True,,2026-08-18T07:43:20.334023+09:00
Session Assistant,fitness_wellness,True,,2026-08-18T07:43:20.334023+09:00
Session Atlas,fitness_wellness,True,,2026-08-18T07:43:20.334023+09:00
Session Beacon,events,True,,2026-08-18T07:43:20.334023+09:00
Session Chain,fitness_wellness,True,,2026-08-18T07:43:20.334023+09:00
Session Cockpit,events,True,,2026-08-18T07:43:20.334023+09:00
Session Companion,events,True,,2026-08-18T07:43:20.334023+09:00
Session Compass,events,True,,2026-08-18T07:43:20.334023+09:00
Session Dashboard,events,True,,2026-08-18T07:43:20.334023+09:00
Session Desk,events,True,,2026-08-18T07:43:20.334023+09:00
Session Dock,fitness_wellness,True,,2026-08-18T07:43:20.334023+09:00
Session Engine,fitness_wellness,True,,2026-08-18T07:43:20.334023+09:00
Session Flow,events,True,,2026-08-18T07:43:20.334023+09:00
Session Forge,events,True,,2026-08-18T07:43:20.334023+09:00
Session Gate,fitness_wellness,True,,2026-08-18T07:43:20.334023+09:00
Session Guard,events,True,,2026-08-18T07:43:20.334023+09:00
Session Hub,events,True,,2026-08-18T07:43:20.334023+09:00
Session Insight,events,True,,2026-08-18T07:43:20.334023+09:00
Session Keeper,fitness_wellness,True,,2026-08-18T07:43:20.334023+09:00
Session Manager,fitness_wellness,True,,2026-08-18T07:43:20.334023+09:00
Session Metrics,events,True,,2026-08-18T07:43:20.334023+09:00
Session Monitor,events,True,,2026-08-18T07:43:20.334023+09:00
Session Navigator,events,True,,2026-08-18T07:43:20.334023+09:00
Session Nexus,fitness_wellness,True,,2026-08-18T07:43:20.334023+09:00
Session Node,fitness_wellness,True,,2026-08-18T07:43:20.334023+09:00
Session Ops,events,True,,2026-08-18T07:43:20.334023+09:00
Session Organizer,events,True,,2026-08-18T07:43:20.334023+09:00
Session Pilot,events,True,,2026-08-18T07:43:20.334023+09:00
Session Planner,fitness_wellness,True,,2026-08-18T07:43:20.334023+09:00
Session Radar,events,True,,2026-08-18T07:43:20.334023+09:00
Session Rail,fitness_wellness,True,,2026-08-18T07:43:20.334023+09:00
Session Register,events,True,,2026-08-18T07:43:20.334023+09:00
Session Relay,events,True,,2026-08-18T07:43:20.334023+09:00
Session Ring,fitness_wellness,False,"TITLE_UNCLEAR: Ring is abstract, no SaaS function is suggested (established prior batches)",2026-08-18T07:43:20.334023+09:00
Session Scheduler,fitness_wellness,True,,2026-08-18T07:43:20.334023+09:00
Session Sentry,fitness_wellness,True,,2026-08-18T07:43:20.334023+09:00
Session Suite,fitness_wellness,True,,2026-08-18T07:43:20.334023+09:00
Session Sync,events,True,,2026-08-18T07:43:20.334023+09:00
Session Tracker,events,True,,2026-08-18T07:43:20.334023+09:00
Session Trail,fitness_wellness,True,,2026-08-18T07:43:20.334023+09:00
Session Vault,events,True,,2026-08-18T07:43:20.334023+09:00
Shift Assistant,senior_care,True,,2026-08-18T07:43:20.334023+09:00
Shift Atlas,senior_care,True,,2026-08-18T07:43:20.334023+09:00
Shift Base,mining,True,,2026-08-18T07:43:20.334023+09:00
Shift Board,mining,True,,2026-08-18T07:43:20.334023+09:00
Shift Center,mining,True,,2026-08-18T07:43:20.334023+09:00
Shift Chain,senior_care,True,,2026-08-18T07:43:20.334023+09:00
Shift Console,senior_care,True,,2026-08-18T07:43:20.334023+09:00
Shift Core,mining,True,,2026-08-18T07:43:20.334023+09:00
Shift Deck,mining,True,,2026-08-18T07:43:20.334023+09:00
Shift Dial,senior_care,True,,2026-08-18T07:43:20.334023+09:00
Shift Dock,senior_care,True,,2026-08-18T07:43:20.334023+09:00
Shift Engine,senior_care,True,,2026-08-18T07:43:20.334023+09:00
Shift Frame,hr_payroll,True,,2026-08-18T07:43:20.334023+09:00
Shift Gate,senior_care,True,,2026-08-18T07:43:20.334023+09:00
Shift Keeper,senior_care,True,,2026-08-18T07:43:20.334023+09:00
Shift Lab,mining,True,,2026-08-18T07:43:20.334023+09:00
Shift Ledger,mining,True,,2026-08-18T07:43:20.334023+09:00
Shift Lens,hr_payroll,True,,2026-08-18T07:43:20.334023+09:00
Shift Manager,senior_care,True,,2026-08-18T07:43:20.334023+09:00
Shift Map,hr_payroll,True,,2026-08-18T07:43:20.334023+09:00
Shift Meter,senior_care,True,,2026-08-18T07:43:20.334023+09:00
Shift Nexus,senior_care,True,,2026-08-18T07:43:20.334023+09:00
Shift Node,senior_care,True,,2026-08-18T07:43:20.334023+09:00
Shift Organizer,senior_care,True,,2026-08-18T07:43:20.334023+09:00
Shift Panel,senior_care,True,,2026-08-18T07:43:20.334023+09:00
Shift Planner,senior_care,True,,2026-08-18T07:43:20.334023+09:00
Shift Portal,mining,True,,2026-08-18T07:43:20.334023+09:00
Shift Rail,senior_care,True,,2026-08-18T07:43:20.334023+09:00
Shift Ring,senior_care,False,"TITLE_UNCLEAR: Ring is abstract, no SaaS function is suggested (established prior batches)",2026-08-18T07:43:20.334023+09:00
Shift Route,senior_care,True,,2026-08-18T07:43:20.334023+09:00
Shift Scale,senior_care,True,,2026-08-18T07:43:20.334023+09:00
Shift Scheduler,senior_care,True,,2026-08-18T07:43:20.334023+09:00
Shift Sentry,senior_care,True,,2026-08-18T07:43:20.334023+09:00
Shift Station,mining,True,,2026-08-18T07:43:20.334023+09:00
Shift Studio,mining,True,,2026-08-18T07:43:20.334023+09:00
Shift Suite,senior_care,True,,2026-08-18T07:43:20.334023+09:00
Shift Terminal,mining,False,"TITLE_UNCLEAR: Terminal only reads clearly for transportation/maritime_shipping/aviation/logistics, industry=mining",2026-08-18T07:43:20.334023+09:00
Shift Trail,senior_care,True,,2026-08-18T07:43:20.334023+09:00
Shift Zone,mining,True,,2026-08-18T07:43:20.334023+09:00
Shipment Assistant,logistics,True,,2026-08-18T07:43:20.334023+09:00
Shipment Atlas,logistics,True,,2026-08-18T07:43:20.334023+09:00
Shipment Chain,logistics,True,,2026-08-18T07:43:20.334023+09:00
Shipment Cockpit,logistics,True,,2026-08-18T07:43:20.334023+09:00
Shipment Dock,logistics,True,,2026-08-18T07:43:20.334023+09:00
Shipment Engine,logistics,True,,2026-08-18T07:43:20.334023+09:00
Shipment Gate,logistics,True,,2026-08-18T07:43:20.334023+09:00
Shipment Insight,logistics,True,,2026-08-18T07:43:20.334023+09:00
Shipment Keeper,logistics,True,,2026-08-18T07:43:20.334023+09:00
Shipment Manager,logistics,True,,2026-08-18T07:43:20.334023+09:00
Shipment Metrics,logistics,True,,2026-08-18T07:43:20.334023+09:00
Shipment Monitor,logistics,True,,2026-08-18T07:43:20.334023+09:00
Shipment Nexus,logistics,True,,2026-08-18T07:43:20.334023+09:00
Shipment Node,logistics,True,,2026-08-18T07:43:20.334023+09:00
Shipment Organizer,logistics,True,,2026-08-18T07:43:20.334023+09:00
Shipment Planner,logistics,True,,2026-08-18T07:43:20.334023+09:00
Shipment Rail,logistics,True,,2026-08-18T07:43:20.334023+09:00
Shipment Ring,logistics,False,"TITLE_UNCLEAR: Ring is abstract, no SaaS function is suggested (established prior batches)",2026-08-18T07:43:20.334023+09:00
Shipment Route,logistics,True,,2026-08-18T07:43:20.334023+09:00
Shipment Scale,logistics,True,,2026-08-18T01:30:57.525706+09:00
Shipment Scheduler,logistics,True,,2026-08-18T07:43:20.334023+09:00
Shipment Sentry,logistics,True,,2026-08-18T07:43:20.334023+09:00
Shipment Suite,logistics,True,,2026-08-18T07:43:20.334023+09:00
Shipment Trail,logistics,True,,2026-08-18T07:43:20.334023+09:00
Shuttle Assistant,hospitality,True,,2026-08-18T07:43:20.334023+09:00
Shuttle Cockpit,hospitality,True,,2026-08-18T07:43:20.334023+09:00
Shuttle Companion,hospitality,True,,2026-08-18T07:43:20.334023+09:00
Shuttle Dashboard,hospitality,True,,2026-08-18T07:43:20.334023+09:00
Shuttle Desk,hospitality,True,,2026-08-18T07:43:20.334023+09:00
Shuttle Engine,hospitality,True,,2026-08-18T07:43:20.334023+09:00
Shuttle Flow,hospitality,True,,2026-08-18T07:43:20.334023+09:00
Shuttle Guard,hospitality,True,,2026-08-18T07:43:20.334023+09:00
Shuttle Hub,hospitality,True,,2026-08-18T07:43:20.334023+09:00
Shuttle Insight,hospitality,True,,2026-08-18T07:43:20.334023+09:00
Shuttle Metrics,hospitality,True,,2026-08-18T07:43:20.334023+09:00
Shuttle Monitor,hospitality,True,,2026-08-18T07:43:20.334023+09:00
Shuttle Navigator,hospitality,True,,2026-08-18T07:43:20.334023+09:00
Shuttle Ops,hospitality,True,,2026-08-18T07:43:20.334023+09:00
Shuttle Organizer,hospitality,True,,2026-08-18T07:43:20.334023+09:00
Shuttle Pilot,hospitality,True,,2026-08-18T07:43:20.334023+09:00
Shuttle Planner,hospitality,True,,2026-08-18T07:43:20.334023+09:00
Shuttle Radar,hospitality,True,,2026-08-18T07:43:20.334023+09:00
Shuttle Register,hospitality,True,,2026-08-18T07:43:20.334023+09:00
